Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
10003297	10003297	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1
10003298	10003298	2	1	1	0	0	2	1	1	1	2	0	1	1	1	1	1	0	1	2	0	1	0	1	1	0	1	0	1	2
10003299	10003299	2	2	2	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1
10003301	10003301	4	2	1	1	2	4	4	2	4	3	1	1	2	2	1	4	1	1	3	0	2	1	2	1	1	3	2	3	4
10003302	10003302	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	3	4	1	4	1	1
10003303	10003303	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10003304	10003304	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0
10003305	10003305	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	3
10003306	10003306	1	1	1	2	1	1	1	0	1	2	1	1	1	1	0	2	1	1	1	1	1	2	1	1	1	1	1	1	1
10003307	10003307	2	2	0	1	0	4	2	2	2	2	2	0	2	3	1	4	2	2	2	2	1	1	3	1	6	2	2	2	1
10003308	10003308	1	1	1	0	0	1	0	1	0	0	1	0	0	1	2	1	1	1	1	2	0	1	0	1	0	2	0	1	0
10003309	10003309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10003310	10003310	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1
10003311	10003311	2	1	1	2	2	2	2	1	2	2	2	2	0	1	2	2	2	1	1	2	2	2	2	1	1	1	1	2	1
10003312	10003312	0	1	0	1	1	0	1	2	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
10003313	10003313	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	2	0	1	0	1	0
10003314	10003314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10003315	10003315	1	2	1	1	2	1	2	2	1	1	2	1	1	3	2	1	1	1	2	1	1	1	1	2	1	1	2	2	3
10003316	10003316	2	1	3	3	3	2	3	0	2	2	0	2	2	1	2	2	2	1	2	1	2	2	1	1	0	1	0	0	3
10003318	10003318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10003319	10003319	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003320	10003320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10003321	10003321	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10003322	10003322	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1
10003323	10003323	2	2	3	1	2	1	2	0	2	2	1	2	2	2	1	2	2	2	1	3	1	2	3	1	2	3	2	2	2
10003325	10003325	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1
10003326	10003326	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	2
10003330	10003330	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1
10003331	10003331	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10003332	10003332	1	1	2	0	2	1	1	1	2	2	1	2	2	0	1	2	2	1	1	1	2	2	0	1	0	1	1	2	2
10003333	10003333	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	2
10003334	10003334	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10003335	10003335	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
10003336	10003336	2	2	1	0	1	1	2	2	1	1	2	0	0	1	0	1	0	1	1	1	0	2	2	0	2	1	2	0	2
10003337	10003337	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0
10003338	10003338	1	0	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1
10003339	10003339	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10003341	10003341	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	1	1
10003342	10003342	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	1	0	1	0	1	0	0
10003343	10003343	2	1	1	1	1	2	2	1	1	2	0	1	1	2	2	2	1	1	2	2	1	1	2	1	1	2	1	1	1
10003345	10003345	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	2
10003346	10003346	2	2	3	1	3	2	2	1	1	1	2	3	3	2	2	2	2	1	1	2	3	2	2	2	1	2	2	3	1
10003347	10003347	1	1	2	1	3	1	2	1	2	2	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	0	2	1	1
10003348	10003348	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1
10003349	10003349	0	2	0	0	0	1	0	1	0	0	1	2	1	2	4	1	0	1	2	1	0	1	0	2	1	0	1	1	0
10003350	10003350	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	3
10003351	10003351	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10003352	10003352	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
10003354	10003354	1	0	1	1	1	0	0	1	1	2	1	0	1	1	0	3	2	2	1	0	1	2	0	1	2	1	2	2	8
10003355	10003355	1	1	0	1	0	1	1	0	2	1	0	2	0	1	0	0	1	1	1	0	0	1	2	1	1	1	1	1	1
10003356	10003356	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0
10003360	10003360	0	2	2	2	3	0	0	4	1	1	1	3	2	2	3	1	3	2	2	2	2	2	3	1	0	1	1	2	1
10003361	10003361	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
10003362	10003362	0	1	2	1	0	1	1	3	0	0	1	2	2	1	1	0	1	0	1	1	1	2	1	2	1	0	1	1	1
10003363	10003363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10003364	10003364	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
10003365	10003365	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	2	1	1	0	0	0	0
10003366	10003366	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
10003367	10003367	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	2	1	0	1	0	0	0	0	0	1
10003368	10003368	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
10003371	10003371	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
10003372	10003372	1	2	1	6	1	4	2	2	1	4	2	1	1	2	3	3	3	1	3	4	1	6	1	3	1	1	1	2	1
10003373	10003373	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1
10003374	10003374	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003376	10003376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10003379	10003379	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	2
10003380	10003380	1	2	0	0	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1	2	0	1	1	1	1	0	1
10003381	10003381	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10003383	10003383	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10003384	10003384	1	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	0	2	1	1	1	2	2	1	1	2	1	2
10003385	10003385	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	0	0	2	1	2	1	3	2	2	2	1	1
10003389	10003389	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1
10003390	10003390	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003392	10003392	1	1	0	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2
10003393	10003393	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10003394	10003394	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10003395	10003395	2	2	2	1	0	2	2	2	2	2	1	1	1	0	1	2	1	2	2	0	2	2	0	3	2	1	0	2	2
10003396	10003396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10003397	10003397	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0
10003398	10003398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10003399	10003399	2	1	0	2	1	1	2	2	0	2	1	1	0	0	1	2	1	2	2	2	1	2	2	2	2	1	2	1	2
10003400	10003400	2	2	0	2	1	2	2	2	3	2	2	1	1	2	2	1	2	1	3	2	2	2	1	2	2	2	2	1	1
10003401	10003401	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0
10003402	10003402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
10003403	10003403	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1
10003404	10003404	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	1	2
10003405	10003405	3	2	1	0	1	0	1	1	0	0	0	0	0	2	2	0	2	0	0	1	0	0	1	1	1	0	1	1	1
10003406	10003406	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
10003407	10003407	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0
10003408	10003408	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	0	1	1
10003410	10003410	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0
10003411	10003411	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10003412	10003412	0	1	1	0	0	0	1	1	0	1	0	0	1	2	0	3	0	1	0	2	1	1	0	3	1	1	1	1	0
10003413	10003413	1	1	1	1	2	1	1	2	1	1	2	1	1	1	0	1	1	2	1	2	1	1	1	2	1	1	2	1	1
10003414	10003414	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
10003416	10003416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10003417	10003417	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1	1
10003418	10003418	2	1	0	2	2	2	2	0	2	2	0	1	1	1	0	2	1	1	1	1	2	2	1	2	1	1	1	2	2
10003419	10003419	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	1	1
10003420	10003420	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10003421	10003421	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
10003422	10003422	2	1	2	1	2	1	1	1	2	1	1	2	2	0	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1
10003423	10003423	2	1	1	1	0	2	2	2	1	2	2	1	1	1	2	1	0	1	1	0	1	2	0	2	2	2	1	0	2
10003426	10003426	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1
10003427	10003427	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	2
10003428	10003428	2	2	2	2	2	2	1	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	1
10003429	10003429	2	2	2	1	2	2	1	1	2	1	0	2	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	1	2
10003430	10003430	1	2	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	2
10003431	10003431	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	0	1	1	2	1	0	1	2	1	1	2	0	1
10003432	10003432	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0
10003433	10003433	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	2
10003434	10003434	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	0	2	2	2	3	2	2	2	2	2	2	3	2	1
10003436	10003436	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	2	2	1	1	1	1	1	1	0	1	2	1	1	3
10003437	10003437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
10003438	10003438	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10003439	10003439	1	1	1	1	1	1	2	2	2	1	0	2	0	1	1	1	2	2	0	2	2	1	2	1	1	2	2	2	3
10003440	10003440	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
10003441	10003441	1	1	1	1	1	1	2	1	1	2	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
10003442	10003442	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1
10003443	10003443	2	2	2	2	4	2	2	2	2	2	2	1	3	2	2	3	1	1	2	2	2	2	2	1	2	2	2	2	3
10003444	10003444	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1
10003445	10003445	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
10003448	10003448	1	2	1	1	1	2	3	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	3	3	2	1	2	1	1
10003449	10003449	2	2	2	2	2	1	2	1	1	2	2	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	4
10003451	10003451	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
10003456	10003456	0	0	2	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	2	0	2	1	1	1	0	1	0
10003457	10003457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
10003458	10003458	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0
10003462	10003462	1	1	1	1	0	1	1	2	2	1	1	0	1	0	0	2	1	1	0	0	2	1	0	0	2	2	1	1	1
10003463	10003463	0	0	2	2	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1
10003464	10003464	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0
10003465	10003465	1	1	1	2	1	1	1	1	2	1	1	1	0	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1
10003467	10003467	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
10003468	10003468	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1
10003470	10003470	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
10003471	10003471	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	2	0
10003472	10003472	2	1	1	2	2	2	2	2	2	2	0	1	1	0	0	1	0	1	2	1	2	2	2	2	2	1	1	2	2
10003473	10003473	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	3	1	4	1	1
10003476	10003476	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0
10003477	10003477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
10003480	10003480	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	2	1	1	1	1	1	1
10003481	10003481	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10003484	10003484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10003485	10003485	1	2	2	1	6	0	0	1	0	0	1	2	2	0	0	3	2	2	1	2	2	0	3	1	2	0	2	0	0
10003486	10003486	0	1	1	0	1	1	1	1	3	0	1	1	2	1	0	2	1	1	1	0	1	0	0	0	1	1	1	2	6
10003487	10003487	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
10003488	10003488	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
10003490	10003490	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	1	0
10003492	10003492	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
10003493	10003493	1	1	3	1	3	1	0	2	0	0	1	1	3	2	1	2	2	3	2	1	1	0	2	3	2	0	3	2	1
10003495	10003495	0	1	1	1	2	1	1	1	2	2	1	2	2	1	0	2	1	2	1	1	2	2	2	1	1	2	1	1	1
10003496	10003496	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10003497	10003497	1	2	1	2	1	2	2	1	2	3	0	2	1	1	0	2	1	2	2	1	1	1	1	1	1	2	1	1	3
10003498	10003498	4	3	2	2	2	3	2	1	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	1	1	2	1	2	2
10003499	10003499	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1
10003500	10003500	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0	1	0	1	0	2	0
10003501	10003501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10003502	10003502	1	1	1	1	1	1	2	1	2	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
10003503	10003503	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	2	1	0	0	0	1	0	1	1
10003504	10003504	0	1	0	0	0	3	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	4	0	2	0	3	0	0
10003505	10003505	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0
10003506	10003506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
10003507	10003507	1	1	1	0	1	0	1	1	1	0	2	2	2	2	3	0	1	0	0	0	1	1	0	1	1	2	2	1	1
10003508	10003508	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1
10003510	10003510	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
10003511	10003511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10003512	10003512	2	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	1	2	3	3	2	2	1	2	2	3	2	1
10003513	10003513	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10003514	10003514	1	1	0	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2
10003515	10003515	2	1	1	2	0	2	2	2	0	2	1	2	1	1	0	1	0	2	1	1	2	1	1	1	1	2	1	2	2
10003516	10003516	2	0	2	2	1	2	2	1	2	2	2	2	1	2	0	2	2	1	2	2	2	1	2	2	2	2	2	2	2
10003518	10003518	2	2	2	2	2	2	2	0	2	2	0	1	1	1	2	1	1	2	2	1	2	2	0	1	0	2	0	1	3
10003519	10003519	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	0	2	2	1	1	1	0	0	0	2	1	1	1
10003520	10003520	1	2	2	2	2	1	2	1	1	2	0	2	2	2	1	2	1	1	2	2	2	2	1	1	1	2	0	1	2
10003521	10003521	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2
10003523	10003523	2	2	1	1	0	1	1	2	1	2	1	1	1	0	1	1	0	1	1	1	1	2	1	1	1	2	0	1	1
10003524	10003524	2	1	1	2	2	2	1	2	1	1	2	2	2	2	1	1	3	2	3	2	2	2	2	2	1	1	2	2	2
10003525	10003525	2	3	2	1	3	1	1	2	1	1	1	3	0	1	1	0	1	2	3	1	2	0	1	1	1	3	0	2	3
10003526	10003526	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1
10003527	10003527	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
10003528	10003528	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1
10003529	10003529	1	1	0	2	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1
10003530	10003530	3	2	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	1	0	1	2	1	2	1	0	2	2	2	2
10003532	10003532	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003534	10003534	2	2	2	1	1	2	2	2	2	2	1	2	1	1	2	1	0	1	2	1	2	1	2	2	0	2	1	2	2
10003535	10003535	0	1	0	1	1	0	1	4	0	0	1	1	2	2	0	0	2	1	1	0	2	1	1	1	1	0	1	1	1
10003536	10003536	1	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	1	1
10003538	10003538	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	2	2	1	1	1	1	0	1	0	1	1	1	1	2
10003542	10003542	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2
10003543	10003543	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10003544	10003544	1	0	1	0	1	1	1	1	1	1	1	0	2	0	1	1	1	1	0	2	0	1	1	0	1	1	3	2	1
10003545	10003545	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10003546	10003546	1	1	0	1	1	1	1	0	2	1	1	3	1	0	0	2	1	2	1	1	1	2	1	1	1	1	1	0	1
10003547	10003547	2	1	0	1	0	3	2	2	1	1	2	2	1	1	0	1	1	1	3	1	1	1	1	2	1	1	2	1	1
10003548	10003548	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	0
10003549	10003549	1	1	1	1	1	1	1	1	1	1	2	0	2	1	1	1	1	0	1	2	2	1	2	1	1	1	1	1	1
10003550	10003550	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1
10003551	10003551	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0
10003553	10003553	1	1	1	0	1	1	1	1	1	0	1	1	2	1	1	1	1	0	1	1	2	0	0	0	0	1	1	1	1
10003554	10003554	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10003555	10003555	1	2	2	2	1	2	3	1	3	2	0	1	1	1	1	2	1	0	1	1	3	1	1	1	1	2	1	1	1
10003556	10003556	1	1	1	1	0	1	1	1	2	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	2
10003558	10003558	2	2	0	0	2	2	1	0	2	2	2	1	0	1	2	2	1	1	0	1	1	2	2	0	1	2	1	0	3
10003559	10003559	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1
10003560	10003560	2	1	1	1	1	2	2	1	2	2	2	0	2	2	1	1	1	1	1	0	2	2	1	1	1	1	0	1	3
10003562	10003562	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
10003563	10003563	1	0	0	0	1	1	0	0	2	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	6
10003564	10003564	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0
10003565	10003565	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1
